split,env,section,platform,modality,required,count,missing_count,orphan_count
validation,Logistic_site,General_LogisticSite,two_tier_rolling_cart_01,inst_seg_mapping/top_view_camera,True,212,0,1
validation,Logistic_site,General_LogisticSite,two_tier_rolling_cart_01,pointcloud_xyz/top_view_camera,True,212,0,1
validation,Logistic_site,General_LogisticSite,two_tier_rolling_cart_01,pointcloud_rgb/top_view_camera,True,212,0,1
validation,Logistic_site,General_LogisticSite,two_tier_rolling_cart_01,pointcloud_inst_seg/top_view_camera,True,212,0,1
validation,Logistic_site,General_LogisticSite,two_tier_rolling_cart_01,pointcloud_inst_seg_mapping/top_view_camera,True,0,211,0
validation,Logistic_site,General_LogisticSite,two_tier_rolling_cart_01,rgb/side_view_camera,True,212,0,1
validation,Logistic_site,General_LogisticSite,two_tier_rolling_cart_01,depth/side_view_camera,True,212,0,1
validation,Logistic_site,General_LogisticSite,two_tier_rolling_cart_01,normals/side_view_camera,True,212,0,1
validation,Logistic_site,General_LogisticSite,two_tier_rolling_cart_01,bbox/side_view_camera,True,212,0,1
validation,Logistic_site,General_LogisticSite,two_tier_rolling_cart_01,inst_seg_image/side_view_camera,True,212,0,1
validation,Logistic_site,General_LogisticSite,two_tier_rolling_cart_01,inst_seg_mapping/side_view_camera,True,212,0,1
validation,Logistic_site,General_LogisticSite,two_tier_rolling_cart_01,pointcloud_xyz/side_view_camera,True,212,0,1
validation,Logistic_site,General_LogisticSite,two_tier_rolling_cart_01,pointcloud_rgb/side_view_camera,True,212,0,1
validation,Logistic_site,General_LogisticSite,two_tier_rolling_cart_01,pointcloud_inst_seg/side_view_camera,True,212,0,1
validation,Logistic_site,General_LogisticSite,two_tier_rolling_cart_01,pointcloud_inst_seg_mapping/side_view_camera,True,0,211,0
validation,Manufactory,Seongju_Melon_Processing_Facility,coating_machine_01,conf,True,211,0,0
validation,Manufactory,Seongju_Melon_Processing_Facility,coating_machine_01,scene_meta,True,211,0,0
validation,Manufactory,Seongju_Melon_Processing_Facility,coating_machine_01,pre_grasp,False,0,211,0
validation,Manufactory,Seongju_Melon_Processing_Facility,coating_machine_01,output_grasp,False,0,211,0
validation,Manufactory,Seongju_Melon_Processing_Facility,coating_machine_01,rgb/top_view_camera,True,211,0,0
validation,Manufactory,Seongju_Melon_Processing_Facility,coating_machine_01,depth/top_view_camera,True,211,0,0
validation,Manufactory,Seongju_Melon_Processing_Facility,coating_machine_01,normals/top_view_camera,True,211,0,0
validation,Manufactory,Seongju_Melon_Processing_Facility,coating_machine_01,bbox/top_view_camera,True,211,0,0
validation,Manufactory,Seongju_Melon_Processing_Facility,coating_machine_01,inst_seg_image/top_view_camera,True,211,0,0
validation,Manufactory,Seongju_Melon_Processing_Facility,coating_machine_01,inst_seg_mapping/top_view_camera,True,211,0,0
validation,Manufactory,Seongju_Melon_Processing_Facility,coating_machine_01,pointcloud_xyz/top_view_camera,True,211,0,0
validation,Manufactory,Seongju_Melon_Processing_Facility,coating_machine_01,pointcloud_rgb/top_view_camera,True,211,0,0
validation,Manufactory,Seongju_Melon_Processing_Facility,coating_machine_01,pointcloud_inst_seg/top_view_camera,True,211,0,0
validation,Manufactory,Seongju_Melon_Processing_Facility,coating_machine_01,pointcloud_inst_seg_mapping/top_view_camera,True,0,211,0
validation,Manufactory,Seongju_Melon_Processing_Facility,coating_machine_01,rgb/side_view_camera,True,211,0,0
validation,Manufactory,Seongju_Melon_Processing_Facility,coating_machine_01,depth/side_view_camera,True,211,0,0
validation,Manufactory,Seongju_Melon_Processing_Facility,coating_machine_01,normals/side_view_camera,True,211,0,0
validation,Manufactory,Seongju_Melon_Processing_Facility,coating_machine_01,bbox/side_view_camera,True,211,0,0
validation,Manufactory,Seongju_Melon_Processing_Facility,coating_machine_01,inst_seg_image/side_view_camera,True,211,0,0
validation,Manufactory,Seongju_Melon_Processing_Facility,coating_machine_01,inst_seg_mapping/side_view_camera,True,211,0,0
validation,Manufactory,Seongju_Melon_Processing_Facility,coating_machine_01,pointcloud_xyz/side_view_camera,True,211,0,0
validation,Manufactory,Seongju_Melon_Processing_Facility,coating_machine_01,pointcloud_rgb/side_view_camera,True,211,0,0
validation,Manufactory,Seongju_Melon_Processing_Facility,coating_machine_01,pointcloud_inst_seg/side_view_camera,True,211,0,0
validation,Manufactory,Seongju_Melon_Processing_Facility,coating_machine_01,pointcloud_inst_seg_mapping/side_view_camera,True,0,211,0
validation,Manufactory,Seongju_Melon_Processing_Facility,green_conveyor_01,conf,True,211,0,0
validation,Manufactory,Seongju_Melon_Processing_Facility,green_conveyor_01,scene_meta,True,211,0,0
validation,Manufactory,Seongju_Melon_Processing_Facility,green_conveyor_01,pre_grasp,False,0,211,0
validation,Manufactory,Seongju_Melon_Processing_Facility,green_conveyor_01,output_grasp,False,0,211,0
validation,Manufactory,Seongju_Melon_Processing_Facility,green_conveyor_01,rgb/top_view_camera,True,211,0,0
validation,Manufactory,Seongju_Melon_Processing_Facility,green_conveyor_01,depth/top_view_camera,True,211,0,0
validation,Manufactory,Seongju_Melon_Processing_Facility,green_conveyor_01,normals/top_view_camera,True,211,0,0
validation,Manufactory,Seongju_Melon_Processing_Facility,green_conveyor_01,bbox/top_view_camera,True,211,0,0
validation,Manufactory,Seongju_Melon_Processing_Facility,green_conveyor_01,inst_seg_image/top_view_camera,True,211,0,0
validation,Manufactory,Seongju_Melon_Processing_Facility,green_conveyor_01,inst_seg_mapping/top_view_camera,True,211,0,0
validation,Manufactory,Seongju_Melon_Processing_Facility,green_conveyor_01,pointcloud_xyz/top_view_camera,True,211,0,0
validation,Manufactory,Seongju_Melon_Processing_Facility,green_conveyor_01,pointcloud_rgb/top_view_camera,True,211,0,0
validation,Manufactory,Seongju_Melon_Processing_Facility,green_conveyor_01,pointcloud_inst_seg/top_view_camera,True,211,0,0
validation,Manufactory,Seongju_Melon_Processing_Facility,green_conveyor_01,pointcloud_inst_seg_mapping/top_view_camera,True,0,211,0
validation,Manufactory,Seongju_Melon_Processing_Facility,green_conveyor_01,rgb/side_view_camera,True,211,0,0
validation,Manufactory,Seongju_Melon_Processing_Facility,green_conveyor_01,depth/side_view_camera,True,211,0,0
validation,Manufactory,Seongju_Melon_Processing_Facility,green_conveyor_01,normals/side_view_camera,True,211,0,0
validation,Manufactory,Seongju_Melon_Processing_Facility,green_conveyor_01,bbox/side_view_camera,True,211,0,0
validation,Manufactory,Seongju_Melon_Processing_Facility,green_conveyor_01,inst_seg_image/side_view_camera,True,211,0,0
validation,Manufactory,Seongju_Melon_Processing_Facility,green_conveyor_01,inst_seg_mapping/side_view_camera,True,211,0,0
validation,Manufactory,Seongju_Melon_Processing_Facility,green_conveyor_01,pointcloud_xyz/side_view_camera,True,211,0,0
validation,Manufactory,Seongju_Melon_Processing_Facility,green_conveyor_01,pointcloud_rgb/side_view_camera,True,211,0,0
validation,Manufactory,Seongju_Melon_Processing_Facility,green_conveyor_01,pointcloud_inst_seg/side_view_camera,True,211,0,0
validation,Manufactory,Seongju_Melon_Processing_Facility,green_conveyor_01,pointcloud_inst_seg_mapping/side_view_camera,True,0,211,0
validation,Manufactory,Seongju_Melon_Processing_Facility,green_conveyor_02,conf,True,211,0,0
validation,Manufactory,Seongju_Melon_Processing_Facility,green_conveyor_02,scene_meta,True,211,0,0
validation,Manufactory,Seongju_Melon_Processing_Facility,green_conveyor_02,pre_grasp,False,0,211,0
validation,Manufactory,Seongju_Melon_Processing_Facility,green_conveyor_02,output_grasp,False,0,211,0
validation,Manufactory,Seongju_Melon_Processing_Facility,green_conveyor_02,rgb/top_view_camera,True,211,0,0
validation,Manufactory,Seongju_Melon_Processing_Facility,green_conveyor_02,depth/top_view_camera,True,211,0,0
validation,Manufactory,Seongju_Melon_Processing_Facility,green_conveyor_02,normals/top_view_camera,True,211,0,0
validation,Manufactory,Seongju_Melon_Processing_Facility,green_conveyor_02,bbox/top_view_camera,True,211,0,0
validation,Manufactory,Seongju_Melon_Processing_Facility,green_conveyor_02,inst_seg_image/top_view_camera,True,211,0,0
validation,Manufactory,Seongju_Melon_Processing_Facility,green_conveyor_02,inst_seg_mapping/top_view_camera,True,211,0,0
validation,Manufactory,Seongju_Melon_Processing_Facility,green_conveyor_02,pointcloud_xyz/top_view_camera,True,211,0,0
validation,Manufactory,Seongju_Melon_Processing_Facility,green_conveyor_02,pointcloud_rgb/top_view_camera,True,211,0,0
validation,Manufactory,Seongju_Melon_Processing_Facility,green_conveyor_02,pointcloud_inst_seg/top_view_camera,True,211,0,0
validation,Manufactory,Seongju_Melon_Processing_Facility,green_conveyor_02,pointcloud_inst_seg_mapping/top_view_camera,True,0,211,0
validation,Manufactory,Seongju_Melon_Processing_Facility,green_conveyor_02,rgb/side_view_camera,True,211,0,0
validation,Manufactory,Seongju_Melon_Processing_Facility,green_conveyor_02,depth/side_view_camera,True,211,0,0
validation,Manufactory,Seongju_Melon_Processing_Facility,green_conveyor_02,normals/side_view_camera,True,211,0,0
validation,Manufactory,Seongju_Melon_Processing_Facility,green_conveyor_02,bbox/side_view_camera,True,211,0,0
validation,Manufactory,Seongju_Melon_Processing_Facility,green_conveyor_02,inst_seg_image/side_view_camera,True,211,0,0
validation,Manufactory,Seongju_Melon_Processing_Facility,green_conveyor_02,inst_seg_mapping/side_view_camera,True,211,0,0
validation,Manufactory,Seongju_Melon_Processing_Facility,green_conveyor_02,pointcloud_xyz/side_view_camera,True,211,0,0
validation,Manufactory,Seongju_Melon_Processing_Facility,green_conveyor_02,pointcloud_rgb/side_view_camera,True,211,0,0
validation,Manufactory,Seongju_Melon_Processing_Facility,green_conveyor_02,pointcloud_inst_seg/side_view_camera,True,211,0,0
validation,Manufactory,Seongju_Melon_Processing_Facility,green_conveyor_02,pointcloud_inst_seg_mapping/side_view_camera,True,0,211,0
validation,Manufactory,Seongju_Melon_Processing_Facility,packing_table_01,conf,True,211,0,0
validation,Manufactory,Seongju_Melon_Processing_Facility,packing_table_01,scene_meta,True,211,0,0
validation,Manufactory,Seongju_Melon_Processing_Facility,packing_table_01,pre_grasp,False,0,211,0
validation,Manufactory,Seongju_Melon_Processing_Facility,packing_table_01,output_grasp,False,0,211,0
validation,Manufactory,Seongju_Melon_Processing_Facility,packing_table_01,rgb/top_view_camera,True,211,0,0
validation,Manufactory,Seongju_Melon_Processing_Facility,packing_table_01,depth/top_view_camera,True,211,0,0
validation,Manufactory,Seongju_Melon_Processing_Facility,packing_table_01,normals/top_view_camera,True,211,0,0
validation,Manufactory,Seongju_Melon_Processing_Facility,packing_table_01,bbox/top_view_camera,True,211,0,0
validation,Manufactory,Seongju_Melon_Processing_Facility,packing_table_01,inst_seg_image/top_view_camera,True,211,0,0
validation,Manufactory,Seongju_Melon_Processing_Facility,packing_table_01,inst_seg_mapping/top_view_camera,True,211,0,0
validation,Manufactory,Seongju_Melon_Processing_Facility,packing_table_01,pointcloud_xyz/top_view_camera,True,211,0,0
validation,Manufactory,Seongju_Melon_Processing_Facility,packing_table_01,pointcloud_rgb/top_view_camera,True,211,0,0
validation,Manufactory,Seongju_Melon_Processing_Facility,packing_table_01,pointcloud_inst_seg/top_view_camera,True,211,0,0
validation,Manufactory,Seongju_Melon_Processing_Facility,packing_table_01,pointcloud_inst_seg_mapping/top_view_camera,True,0,211,0
validation,Manufactory,Seongju_Melon_Processing_Facility,packing_table_01,rgb/side_view_camera,True,211,0,0
validation,Manufactory,Seongju_Melon_Processing_Facility,packing_table_01,depth/side_view_camera,True,211,0,0
validation,Manufactory,Seongju_Melon_Processing_Facility,packing_table_01,normals/side_view_camera,True,211,0,0
validation,Manufactory,Seongju_Melon_Processing_Facility,packing_table_01,bbox/side_view_camera,True,211,0,0
validation,Manufactory,Seongju_Melon_Processing_Facility,packing_table_01,inst_seg_image/side_view_camera,True,211,0,0
validation,Manufactory,Seongju_Melon_Processing_Facility,packing_table_01,inst_seg_mapping/side_view_camera,True,211,0,0
validation,Manufactory,Seongju_Melon_Processing_Facility,packing_table_01,pointcloud_xyz/side_view_camera,True,211,0,0
validation,Manufactory,Seongju_Melon_Processing_Facility,packing_table_01,pointcloud_rgb/side_view_camera,True,211,0,0
validation,Manufactory,Seongju_Melon_Processing_Facility,packing_table_01,pointcloud_inst_seg/side_view_camera,True,211,0,0
validation,Manufactory,Seongju_Melon_Processing_Facility,packing_table_01,pointcloud_inst_seg_mapping/side_view_camera,True,0,211,0
validation,Manufactory,Seongju_Melon_Processing_Facility,slide_chute_01,conf,True,211,0,0
validation,Manufactory,Seongju_Melon_Processing_Facility,slide_chute_01,scene_meta,True,211,0,0
validation,Manufactory,Seongju_Melon_Processing_Facility,slide_chute_01,pre_grasp,False,0,211,0
validation,Manufactory,Seongju_Melon_Processing_Facility,slide_chute_01,output_grasp,False,0,211,0
validation,Manufactory,Seongju_Melon_Processing_Facility,slide_chute_01,rgb/top_view_camera,True,211,0,0
validation,Manufactory,Seongju_Melon_Processing_Facility,slide_chute_01,depth/top_view_camera,True,211,0,0
validation,Manufactory,Seongju_Melon_Processing_Facility,slide_chute_01,normals/top_view_camera,True,211,0,0
validation,Manufactory,Seongju_Melon_Processing_Facility,slide_chute_01,bbox/top_view_camera,True,211,0,0
validation,Manufactory,Seongju_Melon_Processing_Facility,slide_chute_01,inst_seg_image/top_view_camera,True,211,0,0
validation,Manufactory,Seongju_Melon_Processing_Facility,slide_chute_01,inst_seg_mapping/top_view_camera,True,211,0,0
validation,Manufactory,Seongju_Melon_Processing_Facility,slide_chute_01,pointcloud_xyz/top_view_camera,True,211,0,0
validation,Manufactory,Seongju_Melon_Processing_Facility,slide_chute_01,pointcloud_rgb/top_view_camera,True,211,0,0
validation,Manufactory,Seongju_Melon_Processing_Facility,slide_chute_01,pointcloud_inst_seg/top_view_camera,True,211,0,0
validation,Manufactory,Seongju_Melon_Processing_Facility,slide_chute_01,pointcloud_inst_seg_mapping/top_view_camera,True,0,211,0
validation,Manufactory,Seongju_Melon_Processing_Facility,slide_chute_01,rgb/side_view_camera,True,211,0,0
validation,Manufactory,Seongju_Melon_Processing_Facility,slide_chute_01,depth/side_view_camera,True,211,0,0
validation,Manufactory,Seongju_Melon_Processing_Facility,slide_chute_01,normals/side_view_camera,True,211,0,0
validation,Manufactory,Seongju_Melon_Processing_Facility,slide_chute_01,bbox/side_view_camera,True,211,0,0
validation,Manufactory,Seongju_Melon_Processing_Facility,slide_chute_01,inst_seg_image/side_view_camera,True,211,0,0
validation,Manufactory,Seongju_Melon_Processing_Facility,slide_chute_01,inst_seg_mapping/side_view_camera,True,211,0,0
validation,Manufactory,Seongju_Melon_Processing_Facility,slide_chute_01,pointcloud_xyz/side_view_camera,True,211,0,0
validation,Manufactory,Seongju_Melon_Processing_Facility,slide_chute_01,pointcloud_rgb/side_view_camera,True,211,0,0
validation,Manufactory,Seongju_Melon_Processing_Facility,slide_chute_01,pointcloud_inst_seg/side_view_camera,True,211,0,0
validation,Manufactory,Seongju_Melon_Processing_Facility,slide_chute_01,pointcloud_inst_seg_mapping/side_view_camera,True,0,211,0
validation,Manufactory,Seongju_Melon_Processing_Facility,sorter_01,conf,True,211,0,0
validation,Manufactory,Seongju_Melon_Processing_Facility,sorter_01,scene_meta,True,211,0,0
validation,Manufactory,Seongju_Melon_Processing_Facility,sorter_01,pre_grasp,False,0,211,0
validation,Manufactory,Seongju_Melon_Processing_Facility,sorter_01,output_grasp,False,0,211,0
validation,Manufactory,Seongju_Melon_Processing_Facility,sorter_01,rgb/top_view_camera,True,211,0,0
validation,Manufactory,Seongju_Melon_Processing_Facility,sorter_01,depth/top_view_camera,True,211,0,0
validation,Manufactory,Seongju_Melon_Processing_Facility,sorter_01,normals/top_view_camera,True,211,0,0
validation,Manufactory,Seongju_Melon_Processing_Facility,sorter_01,bbox/top_view_camera,True,211,0,0
validation,Manufactory,Seongju_Melon_Processing_Facility,sorter_01,inst_seg_image/top_view_camera,True,211,0,0
validation,Manufactory,Seongju_Melon_Processing_Facility,sorter_01,inst_seg_mapping/top_view_camera,True,211,0,0
validation,Manufactory,Seongju_Melon_Processing_Facility,sorter_01,pointcloud_xyz/top_view_camera,True,211,0,0
validation,Manufactory,Seongju_Melon_Processing_Facility,sorter_01,pointcloud_rgb/top_view_camera,True,211,0,0
validation,Manufactory,Seongju_Melon_Processing_Facility,sorter_01,pointcloud_inst_seg/top_view_camera,True,211,0,0
validation,Manufactory,Seongju_Melon_Processing_Facility,sorter_01,pointcloud_inst_seg_mapping/top_view_camera,True,0,211,0
validation,Manufactory,Seongju_Melon_Processing_Facility,sorter_01,rgb/side_view_camera,True,211,0,0
validation,Manufactory,Seongju_Melon_Processing_Facility,sorter_01,depth/side_view_camera,True,211,0,0
validation,Manufactory,Seongju_Melon_Processing_Facility,sorter_01,normals/side_view_camera,True,211,0,0
validation,Manufactory,Seongju_Melon_Processing_Facility,sorter_01,bbox/side_view_camera,True,211,0,0
validation,Manufactory,Seongju_Melon_Processing_Facility,sorter_01,inst_seg_image/side_view_camera,True,211,0,0
validation,Manufactory,Seongju_Melon_Processing_Facility,sorter_01,inst_seg_mapping/side_view_camera,True,211,0,0
validation,Manufactory,Seongju_Melon_Processing_Facility,sorter_01,pointcloud_xyz/side_view_camera,True,211,0,0
validation,Manufactory,Seongju_Melon_Processing_Facility,sorter_01,pointcloud_rgb/side_view_camera,True,211,0,0
validation,Manufactory,Seongju_Melon_Processing_Facility,sorter_01,pointcloud_inst_seg/side_view_camera,True,211,0,0
validation,Manufactory,Seongju_Melon_Processing_Facility,sorter_01,pointcloud_inst_seg_mapping/side_view_camera,True,0,211,0
validation,Manufactory,Seongju_Melon_Processing_Facility,stainless_steel_work_table_01,conf,True,211,0,0
validation,Manufactory,Seongju_Melon_Processing_Facility,stainless_steel_work_table_01,scene_meta,True,211,0,0
validation,Manufactory,Seongju_Melon_Processing_Facility,stainless_steel_work_table_01,pre_grasp,False,0,211,0
validation,Manufactory,Seongju_Melon_Processing_Facility,stainless_steel_work_table_01,output_grasp,False,0,211,0
validation,Manufactory,Seongju_Melon_Processing_Facility,stainless_steel_work_table_01,rgb/top_view_camera,True,211,0,0
validation,Manufactory,Seongju_Melon_Processing_Facility,stainless_steel_work_table_01,depth/top_view_camera,True,211,0,0
validation,Manufactory,Seongju_Melon_Processing_Facility,stainless_steel_work_table_01,normals/top_view_camera,True,211,0,0
validation,Manufactory,Seongju_Melon_Processing_Facility,stainless_steel_work_table_01,bbox/top_view_camera,True,211,0,0
validation,Manufactory,Seongju_Melon_Processing_Facility,stainless_steel_work_table_01,inst_seg_image/top_view_camera,True,211,0,0
validation,Manufactory,Seongju_Melon_Processing_Facility,stainless_steel_work_table_01,inst_seg_mapping/top_view_camera,True,211,0,0
validation,Manufactory,Seongju_Melon_Processing_Facility,stainless_steel_work_table_01,pointcloud_xyz/top_view_camera,True,211,0,0
validation,Manufactory,Seongju_Melon_Processing_Facility,stainless_steel_work_table_01,pointcloud_rgb/top_view_camera,True,211,0,0
validation,Manufactory,Seongju_Melon_Processing_Facility,stainless_steel_work_table_01,pointcloud_inst_seg/top_view_camera,True,211,0,0
validation,Manufactory,Seongju_Melon_Processing_Facility,stainless_steel_work_table_01,pointcloud_inst_seg_mapping/top_view_camera,True,0,211,0
validation,Manufactory,Seongju_Melon_Processing_Facility,stainless_steel_work_table_01,rgb/side_view_camera,True,211,0,0
validation,Manufactory,Seongju_Melon_Processing_Facility,stainless_steel_work_table_01,depth/side_view_camera,True,211,0,0
validation,Manufactory,Seongju_Melon_Processing_Facility,stainless_steel_work_table_01,normals/side_view_camera,True,211,0,0
validation,Manufactory,Seongju_Melon_Processing_Facility,stainless_steel_work_table_01,bbox/side_view_camera,True,211,0,0
validation,Manufactory,Seongju_Melon_Processing_Facility,stainless_steel_work_table_01,inst_seg_image/side_view_camera,True,211,0,0
validation,Manufactory,Seongju_Melon_Processing_Facility,stainless_steel_work_table_01,inst_seg_mapping/side_view_camera,True,211,0,0
validation,Manufactory,Seongju_Melon_Processing_Facility,stainless_steel_work_table_01,pointcloud_xyz/side_view_camera,True,211,0,0
validation,Manufactory,Seongju_Melon_Processing_Facility,stainless_steel_work_table_01,pointcloud_rgb/side_view_camera,True,211,0,0
validation,Manufactory,Seongju_Melon_Processing_Facility,stainless_steel_work_table_01,pointcloud_inst_seg/side_view_camera,True,211,0,0
validation,Manufactory,Seongju_Melon_Processing_Facility,stainless_steel_work_table_01,pointcloud_inst_seg_mapping/side_view_camera,True,0,211,0
validation,Manufactory,Seongju_Melon_Processing_Facility,thor_table_01,conf,True,211,0,0
validation,Manufactory,Seongju_Melon_Processing_Facility,thor_table_01,scene_meta,True,211,0,0
validation,Manufactory,Seongju_Melon_Processing_Facility,thor_table_01,pre_grasp,False,0,211,0
validation,Manufactory,Seongju_Melon_Processing_Facility,thor_table_01,output_grasp,False,0,211,0
validation,Manufactory,Seongju_Melon_Processing_Facility,thor_table_01,rgb/top_view_camera,True,211,0,0
validation,Manufactory,Seongju_Melon_Processing_Facility,thor_table_01,depth/top_view_camera,True,211,0,0
validation,Manufactory,Seongju_Melon_Processing_Facility,thor_table_01,normals/top_view_camera,True,211,0,0
validation,Manufactory,Seongju_Melon_Processing_Facility,thor_table_01,bbox/top_view_camera,True,211,0,0
validation,Manufactory,Seongju_Melon_Processing_Facility,thor_table_01,inst_seg_image/top_view_camera,True,211,0,0
validation,Manufactory,Seongju_Melon_Processing_Facility,thor_table_01,inst_seg_mapping/top_view_camera,True,211,0,0
validation,Manufactory,Seongju_Melon_Processing_Facility,thor_table_01,pointcloud_xyz/top_view_camera,True,211,0,0
validation,Manufactory,Seongju_Melon_Processing_Facility,thor_table_01,pointcloud_rgb/top_view_camera,True,211,0,0
validation,Manufactory,Seongju_Melon_Processing_Facility,thor_table_01,pointcloud_inst_seg/top_view_camera,True,211,0,0
validation,Manufactory,Seongju_Melon_Processing_Facility,thor_table_01,pointcloud_inst_seg_mapping/top_view_camera,True,0,211,0
validation,Manufactory,Seongju_Melon_Processing_Facility,thor_table_01,rgb/side_view_camera,True,211,0,0
validation,Manufactory,Seongju_Melon_Processing_Facility,thor_table_01,depth/side_view_camera,True,211,0,0
validation,Manufactory,Seongju_Melon_Processing_Facility,thor_table_01,normals/side_view_camera,True,211,0,0
validation,Manufactory,Seongju_Melon_Processing_Facility,thor_table_01,bbox/side_view_camera,True,211,0,0
validation,Manufactory,Seongju_Melon_Processing_Facility,thor_table_01,inst_seg_image/side_view_camera,True,211,0,0
validation,Manufactory,Seongju_Melon_Processing_Facility,thor_table_01,inst_seg_mapping/side_view_camera,True,211,0,0
validation,Manufactory,Seongju_Melon_Processing_Facility,thor_table_01,pointcloud_xyz/side_view_camera,True,211,0,0
validation,Manufactory,Seongju_Melon_Processing_Facility,thor_table_01,pointcloud_rgb/side_view_camera,True,211,0,0
validation,Manufactory,Seongju_Melon_Processing_Facility,thor_table_01,pointcloud_inst_seg/side_view_camera,True,211,0,0
validation,Manufactory,Seongju_Melon_Processing_Facility,thor_table_01,pointcloud_inst_seg_mapping/side_view_camera,True,0,211,0
test,Home,MasterBedroom,bed_01,conf,True,281,0,0
test,Home,MasterBedroom,bed_01,scene_meta,True,281,0,0
test,Home,MasterBedroom,bed_01,pre_grasp,False,0,281,0
test,Home,MasterBedroom,bed_01,output_grasp,False,0,281,0
test,Home,MasterBedroom,bed_01,rgb/top_view_camera,True,281,0,0
test,Home,MasterBedroom,bed_01,depth/top_view_camera,True,281,0,0
test,Home,MasterBedroom,bed_01,normals/top_view_camera,True,281,0,0
test,Home,MasterBedroom,bed_01,bbox/top_view_camera,True,281,0,0
test,Home,MasterBedroom,bed_01,inst_seg_image/top_view_camera,True,281,0,0
test,Home,MasterBedroom,bed_01,inst_seg_mapping/top_view_camera,True,281,0,0
test,Home,MasterBedroom,bed_01,pointcloud_xyz/top_view_camera,True,281,0,0
test,Home,MasterBedroom,bed_01,pointcloud_rgb/top_view_camera,True,281,0,0
test,Home,MasterBedroom,bed_01,pointcloud_inst_seg/top_view_camera,True,281,0,0
test,Home,MasterBedroom,bed_01,pointcloud_inst_seg_mapping/top_view_camera,True,0,281,0
test,Home,MasterBedroom,bed_01,rgb/side_view_camera,True,281,0,0
test,Home,MasterBedroom,bed_01,depth/side_view_camera,True,281,0,0
test,Home,MasterBedroom,bed_01,normals/side_view_camera,True,281,0,0
test,Home,MasterBedroom,bed_01,bbox/side_view_camera,True,281,0,0
test,Home,MasterBedroom,bed_01,inst_seg_image/side_view_camera,True,281,0,0
test,Home,MasterBedroom,bed_01,inst_seg_mapping/side_view_camera,True,281,0,0
test,Home,MasterBedroom,bed_01,pointcloud_xyz/side_view_camera,True,281,0,0
test,Home,MasterBedroom,bed_01,pointcloud_rgb/side_view_camera,True,281,0,0
test,Home,MasterBedroom,bed_01,pointcloud_inst_seg/side_view_camera,True,281,0,0
test,Home,MasterBedroom,bed_01,pointcloud_inst_seg_mapping/side_view_camera,True,0,281,0
test,Home,MasterBedroom,beside_table_01,conf,True,281,0,0
test,Home,MasterBedroom,beside_table_01,scene_meta,True,281,0,0
test,Home,MasterBedroom,beside_table_01,pre_grasp,False,0,281,0
test,Home,MasterBedroom,beside_table_01,output_grasp,False,0,281,0
test,Home,MasterBedroom,beside_table_01,rgb/top_view_camera,True,281,0,0
test,Home,MasterBedroom,beside_table_01,depth/top_view_camera,True,281,0,0
test,Home,MasterBedroom,beside_table_01,normals/top_view_camera,True,281,0,0
test,Home,MasterBedroom,beside_table_01,bbox/top_view_camera,True,281,0,0
test,Home,MasterBedroom,beside_table_01,inst_seg_image/top_view_camera,True,281,0,0
test,Home,MasterBedroom,beside_table_01,inst_seg_mapping/top_view_camera,True,281,0,0
test,Home,MasterBedroom,beside_table_01,pointcloud_xyz/top_view_camera,True,281,0,0
test,Home,MasterBedroom,beside_table_01,pointcloud_rgb/top_view_camera,True,281,0,0
test,Home,MasterBedroom,beside_table_01,pointcloud_inst_seg/top_view_camera,True,281,0,0
test,Home,MasterBedroom,beside_table_01,pointcloud_inst_seg_mapping/top_view_camera,True,0,281,0
test,Home,MasterBedroom,beside_table_01,rgb/side_view_camera,True,281,0,0
test,Home,MasterBedroom,beside_table_01,depth/side_view_camera,True,281,0,0
test,Home,MasterBedroom,beside_table_01,normals/side_view_camera,True,281,0,0
test,Home,MasterBedroom,beside_table_01,bbox/side_view_camera,True,281,0,0
test,Home,MasterBedroom,beside_table_01,inst_seg_image/side_view_camera,True,281,0,0
test,Home,MasterBedroom,beside_table_01,inst_seg_mapping/side_view_camera,True,281,0,0
test,Home,MasterBedroom,beside_table_01,pointcloud_xyz/side_view_camera,True,281,0,0
test,Home,MasterBedroom,beside_table_01,pointcloud_rgb/side_view_camera,True,281,0,0
test,Home,MasterBedroom,beside_table_01,pointcloud_inst_seg/side_view_camera,True,281,0,0
test,Home,MasterBedroom,beside_table_01,pointcloud_inst_seg_mapping/side_view_camera,True,0,281,0
test,Home,MasterBedroom,desk_and_chair_01,conf,True,281,0,0
test,Home,MasterBedroom,desk_and_chair_01,scene_meta,True,281,0,0
test,Home,MasterBedroom,desk_and_chair_01,pre_grasp,False,0,281,0
test,Home,MasterBedroom,desk_and_chair_01,output_grasp,False,0,281,0
test,Home,MasterBedroom,desk_and_chair_01,rgb/top_view_camera,True,281,0,0
test,Home,MasterBedroom,desk_and_chair_01,depth/top_view_camera,True,281,0,0
test,Home,MasterBedroom,desk_and_chair_01,normals/top_view_camera,True,281,0,0
test,Home,MasterBedroom,desk_and_chair_01,bbox/top_view_camera,True,281,0,0
test,Home,MasterBedroom,desk_and_chair_01,inst_seg_image/top_view_camera,True,281,0,0
test,Home,MasterBedroom,desk_and_chair_01,inst_seg_mapping/top_view_camera,True,281,0,0
test,Home,MasterBedroom,desk_and_chair_01,pointcloud_xyz/top_view_camera,True,281,0,0
